RegionName,State,Median_Household_Income_2020,1/31/2020,Ratio_Income_to_House,Rank
Burke County,GA,44870,91297.89341,0.49146807581307583,965
Pulaski County,IN,52609,107059.9267,0.491397683723615,966
Orleans County,NY,57318,116675.6642,0.4912592561011536,967
Monroe County,WV,46879,95468.50094,0.4910415429007573,968
Haskell County,OK,41253,84085.86839,0.490605624819902,969
Spencer County,IN,66667,135924.7003,0.49047009007824904,970
Leake County,MS,43614,88934.91897,0.49040355020407794,971
Todd County,KY,50393,102771.8196,0.4903386959201022,972
Pike County,MS,37054,75590.66537,0.490192801169677,973
Adams County,IL,57434,117176.832,0.49014808661152404,974
Benton County,TN,44759,91321.10994,0.49012763893701755,975
Knox County,IN,44842,91560.82147,0.48975095767017046,976
Ashtabula County,OH,51252,104697.5734,0.48952423953695956,977
Presque Isle County,MI,49713,101560.6947,0.4894905469763393,978
Custer County,NE,57873,118242.8497,0.48944185755699016,979
Auglaize County,OH,69468,141955.6492,0.48936411049149,980
Yuma County,CO,82124,167856.0417,0.4892525712406335,981
Presidio County,TX,39967,81694.85383,0.48922298194165215,982
Orangeburg County,SC,41335,84534.42275,0.48897240503129835,983
Pleasants County,WV,55313,113124.0709,0.48895871196940804,984
Clinton County,IN,59503,121877.1972,0.4882209417923831,985
Buena Vista County,IA,61189,125344.3467,0.4881672098578978,986
Perkins County,SD,46786,95855.92562,0.4880866748444216,987
Live Oak County,TX,54031,110712.6485,0.4880291523330327,988
Jefferson County,KS,63712,130690.6779,0.48750225359417165,989
Escambia County,AL,41212,84647.32638,0.4868671198779569,990
Henry County,IA,56260,115625.4923,0.48657090128558095,991
Jackson County,MN,62766,129077.8312,0.4862647552758076,992
Greene County,MS,46493,95636.87762,0.48614092342844517,993
Ohio County,KY,48621,100027.7677,0.48607502814440995,994
Benton County,MS,38972,80189.764,0.4859971903645957,995
Aroostook County,ME,45523,93687.77358,0.48590118283820577,996
Sabine County,TX,51046,105055.8753,0.48589381464132164,997
Montague County,TX,56012,115278.6,0.4858837633350856,998
Clinton County,IA,56017,115329.9443,0.48571080424947366,999
Lawrence County,OH,47299,97401.03171,0.485610872591444,1000
Van Buren County,AR,42345,87206.34605,0.4855724602395493,1001
Nobles County,MN,63011,129766.4888,0.4855722042161011,1002
Indiana County,PA,53533,110354.5513,0.48510006492138213,1003
Polk County,NE,59159,122191.9418,0.48414812898897724,1004
Scott County,IN,59286,122465.6256,0.4841031898505241,1005
Montgomery County,AL,49607,102557.8111,0.48369792088903113,1006
Shawano County,WI,58088,120160.3104,0.4834208550779509,1007
Shiawassee County,MI,59733,123572.393,0.48338466667065355,1008
Winnebago County,IL,54971,113745.5651,0.4832803806607489,1009
Cross County,AR,40587,83996.70443,0.4831975287057104,1010
Boone County,IL,82318,170417.5078,0.4830372246530412,1011
Sangamon County,IL,60541,125350.0543,0.4829754589105112,1012
Somerset County,PA,51916,107532.1984,0.48279492814684244,1013
Sherman County,NE,49684,102929.6016,0.4826988468592305,1014
Izard County,AR,41787,86644.12263,0.4822831454874875,1015
Wayne County,TN,42754,88654.50727,0.4822541043490478,1016
Boone County,IA,70656,146556.4062,0.4821078916439751,1017
Buckingham County,VA,49339,102478.8357,0.48145550896417927,1018
Vermilion Parish,LA,52709,109645.4783,0.4807220581936209,1019
Adams County,MS,36519,76001.96107,0.48050075926810554,1020
Antelope County,NE,54136,112705.3956,0.4803319283145305,1021
Craig County,OK,43804,91217.91774,0.4802126718662368,1022
Jennings County,IN,60526,126045.012,0.48019353594095415,1023
Preston County,WV,51757,107848.135,0.4799063052875231,1024
Wyoming County,NY,59612,124262.7529,0.4797254093346261,1025
Gibson County,IN,59074,123290.3133,0.47914550964159164,1026
Fleming County,KY,44691,93313.22911,0.478935306668223,1027
Sussex County,VA,48040,100309.513,0.4789176874978946,1028
Scotland County,NC,33531,70028.46448,0.4788195807088758,1029
Otero County,CO,46235,96565.13405,0.4787960008014922,1030
Assumption Parish,LA,52046,108729.9556,0.47867213513329165,1031
Abbeville County,SC,47219,98650.6427,0.47864868091731144,1032
Jackson County,AL,46606,97522.8348,0.47789833115064456,1033
Clay County,IA,59940,125598.3328,0.4772356341341499,1034
Fayette County,PA,45256,94840.90749,0.4771780574197034,1035
Chippewa County,MI,52579,110191.6941,0.4771593760259649,1036
Laurens County,GA,46690,97850.32378,0.4771573378231697,1037
Lewis County,NY,57897,121338.4115,0.47715310662361854,1038
Randolph County,WV,48306,101242.7923,0.4771302618448227,1039
Alcorn County,MS,46368,97249.93314,0.4767921015765544,1040
Putnam County,OH,72299,151643.9802,0.4767680187808735,1041
Frontier County,NE,59061,123942.6834,0.4765186486191568,1042
Bledsoe County,TN,45780,96115.01106,0.47630437217992655,1043
Greene County,AR,53821,113034.0391,0.4761486046905317,1044
Kleberg County,TX,51574,108357.5195,0.47596143062318813,1045
Lincoln County,WI,61066,128372.5341,0.47569365540786657,1046
Anderson County,KY,65443,137609.8897,0.47556901718815925,1047
Jasper County,IA,63458,133467.2865,0.47545733238534077,1048
Polk County,GA,51040,107354.2872,0.47543513474140975,1049
McLean County,ND,70835,149003.3052,0.4753921391537025,1050
Morgan County,TN,48321,101680.5265,0.47522373912963556,1051
Beckham County,OK,47625,100257.4725,0.4750269362715083,1052
Tattnall County,GA,45191,95209.48281,0.47464809876326225,1053
Clark County,OH,54507,114896.6527,0.4744002433414668,1054
Waushara County,WI,58929,124540.6663,0.47317074615651067,1055
Westmoreland County,PA,59349,125446.0846,0.47310364599454385,1056
Effingham County,IL,65172,137754.8086,0.4731014522276357,1057
Otoe County,NE,68443,144688.0095,0.47303850703675626,1058
Roosevelt County,NM,46351,98036.70962,0.47279228545777463,1059
Benton County,MO,44141,93380.26047,0.4727016157143945,1060
Muscatine County,IA,62877,133038.3921,0.4726229700125788,1061
Sedgwick County,CO,43354,91745.31806,0.47254727452846323,1062
Monroe County,IL,90880,192377.6646,0.4724041129668647,1063
Huntingdon County,PA,55282,117028.9694,0.4723787647061002,1064
Butler County,NE,63640,134735.2498,0.47233370698808774,1065
Decatur County,GA,42996,91041.56409,0.47226780899212034,1066
Pepin County,WI,65068,137845.5137,0.47203567423754317,1067
McLean County,IL,71919,152364.1209,0.47202057528492586,1068
Shelby County,IA,54234,114899.7411,0.47201150743062903,1069
Laurel County,KY,50743,107549.6618,0.47180994482680927,1070
Harrison County,WV,52075,110436.5635,0.47153767148866416,1071
Perry County,AL,33712,71494.2313,0.47153454743138135,1072
Midland County,MI,65249,138414.5032,0.4714029129282747,1073
Cerro Gordo County,IA,57659,122334.6273,0.47132199012306963,1074
Cheboygan County,MI,50788,107777.2192,0.47123130822065223,1075
West Carroll Parish,LA,38513,81734.33063,0.47119735003817453,1076
Moody County,SD,73264,155508.2919,0.4711260030244085,1077
Pulaski County,GA,44019,93469.14253,0.47094686875801384,1078
Somerset County,MD,51787,110070.9574,0.47048741305851494,1079
Wyoming County,PA,59305,126202.6146,0.469918948889986,1080
Mecklenburg County,VA,49542,105432.6511,0.46989238611680895,1081
Bon Homme County,SD,52890,112594.4619,0.4697389117323896,1082
Carroll County,IA,61701,131440.9274,0.4694199989340611,1083
Martin County,MN,58578,124802.4397,0.4693658244246647,1084
Jo Daviess County,IL,56446,120310.3289,0.4691700248522885,1085
Freestone County,TX,54502,116175.5404,0.46913489545515386,1086
Phelps County,NE,61442,130969.758,0.4691312020290974,1087
Taylor County,WI,55370,118104.021,0.46882400388383055,1088
Coshocton County,OH,47794,102030.0514,0.46843061768760413,1089
Polk County,AR,42915,91627.2835,0.4683648620882665,1090
Jackson County,WI,57164,122117.3609,0.46810706994241963,1091
Webster County,MS,51351,109708.6814,0.46806687806932296,1092
Talbot County,GA,44458,94985.77529,0.46804903012336085,1093
Montgomery County,GA,47074,100586.6177,0.4679946604865311,1094
Crisp County,GA,36871,78790.76967,0.4679609065176937,1095
Roseau County,MN,61775,132132.6026,0.46752276716299235,1096
Franklin County,KS,60899,130298.793,0.4673796172463393,1097
Woodbury County,IA,60553,129570.5048,0.4673362976664115,1098
Murray County,GA,58761,125774.8703,0.4671918950092529,1099
Jackson County,IA,61538,131721.5167,0.46718259508167354,1100
Thomas County,GA,57969,124137.1878,0.4669752958589255,1101
Cortland County,NY,60165,128862.137,0.4668943213319518,1102
Clayton County,IA,56256,120501.9462,0.46684723171715875,1103
Butler County,KS,71827,153890.2308,0.46674177838714376,1104
Ingham County,MI,62711,134425.5699,0.46651094763184636,1105
Richland County,ND,65530,140552.1089,0.46623277667518515,1106
Luzerne County,PA,52281,112137.7695,0.46622115129550534,1107
Richland County,OH,52295,112183.0307,0.46615784645582764,1108
Jefferson County,MS,32683,70111.60426,0.46615678452883835,1109
Erie County,OH,66252,142134.524,0.46612179881082233,1110
Montgomery County,OH,54692,117375.1096,0.46595909632275223,1111
Bibb County,GA,44467,95461.9844,0.4658084606085352,1112
Preble County,OH,60856,130704.5226,0.46559980320068894,1113
Washington County,OK,48144,103410.4998,0.46556200862690345,1114
Alger County,MI,51126,109834.2808,0.46548308622420553,1115
Van Buren County,TN,45908,98779.69169,0.4647513999544859,1116
Benton County,IA,72308,155696.2784,0.4644170094691229,1117
Vigo County,IN,45897,98895.12318,0.4640977079978192,1118
Waupaca County,WI,67078,144556.0889,0.4640274962502807,1119
Allen County,OH,52558,113345.2975,0.46369810798723254,1120
Genesee County,NY,62641,135100.5809,0.4636619589842193,1121
Kanawha County,WV,47830,103157.4169,0.46366031098244764,1122
Bowie County,TX,50326,108548.5915,0.46362646723057666,1123
Chase County,NE,61282,132194.0997,0.4635759095078583,1124
Perry County,OH,56048,120924.5586,0.4634955930283627,1125
Jones County,IA,61736,133228.5017,0.46338433002132906,1126
Seneca County,NY,56929,122975.8047,0.46292846091862166,1127
Iron County,WI,48614,105028.9337,0.4628629301222736,1128
Toombs County,GA,42165,91116.19255,0.46276077632262735,1129
Grundy County,TN,41133,88886.53287,0.46275851551278985,1130
Calhoun County,FL,43994,95098.60946,0.46261454557339854,1131
Columbus County,NC,40712,88011.48605,0.46257598669418215,1132
Alleghany County,VA,52281,113041.3614,0.46249442993704076,1133
Jackson County,TX,56101,121450.7208,0.4619239773173911,1134
Barton County,MO,46353,100353.4439,0.4618974516329479,1135
Noble County,OH,52583,113850.8549,0.4618586311555224,1136
Bremer County,IA,74596,161570.1921,0.46169407259125245,1137
Lincoln County,NV,60180,130367.5199,0.4616180475486671,1138
Shelby County,OH,67582,146540.9233,0.46118175372517256,1139
Rowan County,KY,46535,100954.8729,0.4609485274286349,1140
Fulton County,PA,61202,132845.9664,0.46069897083454087,1141
Atoka County,OK,42618,92549.58905,0.46048826837011225,1142
Clinton County,KY,37428,81377.79334,0.4599289125919668,1143
Winston County,MS,44029,95788.96587,0.4596458433401814,1144
Washington County,KY,51897,112909.495,0.45963362071542346,1145
Covington County,MS,42221,91911.72503,0.4593646782956044,1146
Caswell County,NC,48070,104651.4191,0.45933443056387563,1147
Houston County,TN,47465,103348.2006,0.45927263101279386,1148
Keweenaw County,MI,49890,108628.961,0.45926978902062776,1149
Oconto County,WI,65981,143705.9711,0.45913888960178356,1150
Mecosta County,MI,52949,115331.2132,0.45910381527140653,1151
Taylor County,KY,48384,105413.9294,0.4589905743519319,1152
Sequoyah County,OK,47188,102857.0333,0.4587727108788778,1153
Pike County,OH,46413,101179.8634,0.4587177570749715,1154
Lee County,GA,74640,162869.2002,0.45828185997317866,1155
McDonald County,MO,45446,99172.16989,0.4582535609577555,1156
Lackawanna County,PA,56911,124199.3284,0.45822308971519365,1157
Coosa County,AL,46509,101536.7884,0.4580507295225816,1158
Meriwether County,GA,45095,98471.48961,0.4579498104334607,1159
Niobrara County,WY,52837,115445.063,0.45768089710341275,1160
Smyth County,VA,43351,94726.03599,0.4576460900842136,1161
Allen County,KY,49980,109219.9861,0.45760855485038376,1162
Wolfe County,KY,33757,73810.09486,0.45734936479933963,1163
Cedar County,NE,61673,134916.5463,0.45711961721036143,1164
Jasper County,MS,42806,93768.39583,0.45650775638314556,1165
Clay County,GA,35937,78746.12354,0.45636532167510935,1166
Gonzales County,TX,55363,121346.5161,0.4562388915589147,1167
Pettis County,MO,52261,114571.7255,0.456142209362117,1168
Humphreys County,TN,57767,126657.1382,0.45608957237595316,1169
Grant County,AR,62077,136200.2248,0.45577751498689156,1170
Randolph County,AL,46679,102428.6823,0.45572196138659105,1171
Ford County,KS,54442,119502.0426,0.45557380288661276,1172
McDuffie County,GA,48392,106241.1988,0.45549184823392636,1173
Barnes County,ND,52327,114950.3321,0.4552139958541277,1174
Cleburne County,AL,50134,110132.938,0.45521349843586306,1175
Wayne County,NY,62329,136932.524,0.45518039235149127,1176
Cherokee County,OK,49553,108913.459,0.4549759089002949,1177
Grenada County,MS,42577,93603.74017,0.4548643026728747,1178
Carter County,MT,48286,106319.0267,0.45416141869176835,1179
Ringgold County,IA,53466,117841.5003,0.45371112777660383,1180
Houston County,GA,69442,153066.3582,0.4536725170482302,1181
Cayuga County,NY,59335,130789.7384,0.45366708983340237,1182
Pittsylvania County,VA,49124,108385.498,0.45323406642464287,1183
Burleson County,TX,64836,143091.9798,0.45310715590504397,1184
Red Willow County,NE,55657,122873.1185,0.45296319227056975,1185
Broome County,NY,52510,115939.6349,0.4529081020937388,1186
Susquehanna County,PA,55560,122697.0964,0.4528224516321969,1187
Upshur County,WV,46171,101965.9683,0.4528079394505196,1188
Garden County,NE,41221,91112.23542,0.45242002690400024,1189
Oceana County,MI,52388,115807.0026,0.45237333515097816,1190
Douglas County,WI,60898,134657.9946,0.45224199410437377,1191
Hale County,AL,41836,92516.99723,0.45219798796532995,1192
Cameron County,TX,44440,98283.92024,0.45215941622476735,1193
Pulaski County,MO,59126,130793.433,0.45205633527487576,1194
Jasper County,TX,51153,113195.383,0.451900056736413,1195
Greene County,NC,47605,105363.5938,0.451816403399862,1196
Scott County,TN,39020,86362.68456,0.4518155057221626,1197
Carroll County,IN,62388,138215.5626,0.45138187644290645,1198
Coryell County,TX,58398,129582.6777,0.45066208722124595,1199
Salem County,NJ,65563,145488.4838,0.4506404788033127,1200
Pottawatomie County,KS,75476,167509.109,0.4505784816752861,1201
Hutchinson County,SD,54669,121332.861,0.45057043532501884,1202
Palo Pinto County,TX,59450,132103.0818,0.45002735129226934,1203
Iowa County,IA,67820,150702.3097,0.45002628118313437,1204
Newton County,IN,59246,131795.4608,0.44952989761844664,1205
Tyrrell County,NC,42260,94031.51987,0.4494237683111481,1206
Lawrence County,MO,48101,107041.5698,0.44936747555060613,1207
Madison County,NY,64379,143370.6914,0.44903877753078897,1208
Adams County,OH,42342,94407.57583,0.4485021422035596,1209
Orange County,TX,61323,136755.5318,0.4484133050623697,1210
Alpena County,MI,40442,90254.31016,0.44808940346788645,1211
Mayes County,OK,50905,113629.3258,0.44799174545485154,1212
Montgomery County,IN,58867,131434.2865,0.44788161116543973,1213
Beaver County,PA,56649,126562.7147,0.44759627773692184,1214
Baldwin County,GA,49350,110264.3185,0.4475609215323813,1215
Champaign County,IL,64387,143914.3662,0.4473980027158679,1216
Marengo County,AL,43198,96653.33382,0.4469375063714693,1217
Jones County,GA,64812,145057.808,0.44680118149862025,1218
Stone County,MS,51493,115275.8424,0.44669376452112575,1219
Wayne County,NE,64569,144551.1055,0.4466863105381093,1220
Darke County,OH,57932,129780.7599,0.44638357831036246,1221
Fond du Lac County,WI,69280,155232.707,0.44629769936306013,1222
Muskingum County,OH,52457,117546.0903,0.446267501250954,1223
Cumberland County,NJ,60352,135280.7448,0.446124096147052,1224
Brooks County,GA,42973,96330.57462,0.44609928020794776,1225
Martin County,IN,46486,104236.2909,0.4459675185928934,1226
Hartley County,TX,74686,167491.4946,0.445909209768315,1227
Simpson County,MS,41988,94228.72875,0.44559658776039685,1228
Lake County,OH,69853,156831.9456,0.44540032792910783,1229
Kimble County,TX,47894,107537.8021,0.4453689685368788,1230
Logan County,KY,51905,116544.1058,0.4453678686168271,1231
Henry County,AL,51126,114867.3244,0.44508741077632347,1232
Taylor County,FL,45527,102316.9486,0.4449604940622711,1233
Newton County,AR,40698,91481.03789,0.4448790802847766,1234
Wayne County,GA,48885,109889.6223,0.4448554738548774,1235
Green Lake County,WI,61406,138040.9691,0.4448389518007231,1236
Newaygo County,MI,51122,114959.4345,0.44469599404649124,1237
Union County,MS,50116,112719.1154,0.4446095928109102,1238
Shannon County,MO,37599,84571.56493,0.44458205344929763,1239
Henderson County,KY,54701,123047.4455,0.4445520975890556,1240
Craig County,VA,57314,128972.159,0.4443904827552743,1241
Geneva County,AL,39882,89821.65489,0.4440131953574163,1242
Owen County,KY,45177,101757.7648,0.44396611982184575,1243
Warrick County,IN,82453,185740.4925,0.44391504991836933,1244
Oneida County,NY,58696,132234.5042,0.4438780963796286,1245
Montgomery County,NY,52482,118255.9517,0.443800073024147,1246
Crawford County,AR,54534,122993.6325,0.44338880714007695,1247
Fulton County,NY,55405,124961.8727,0.44337523760557407,1248
Butler County,IA,54822,123652.4189,0.4433556616820862,1249
Person County,NC,58991,133101.8443,0.44320197297221076,1250
Davis County,IA,57225,129272.1847,0.4426706343116363,1251
Mercer County,KY,53743,121482.2006,0.442394027557647,1252
DeKalb County,MO,52868,119519.4197,0.4423381583737726,1253
Delaware County,IA,66364,150217.2691,0.4417867559276512,1254
York County,NE,63249,143175.2718,0.44175924518831616,1255
Crawford County,GA,48184,109188.7407,0.44129092149150506,1256
Butler County,KY,44933,101825.4824,0.4412746096648986,1257
Lawrence County,MS,36272,82238.61536,0.4410580095642311,1258
Lee County,MS,57936,131379.1178,0.44098332345477204,1259
Washington County,IA,65061,147612.3838,0.4407557030455598,1260
Marion County,MS,38727,87939.24921,0.44038356419804603,1261
Jefferson County,IA,52830,119968.3537,0.44036613298962024,1262
Manistee County,MI,53488,121500.7088,0.44022788449774053,1263
Ray County,MO,64014,145435.6316,0.44015348436799445,1264
Curry County,NM,53864,122408.2542,0.440035685109869,1265
Howell County,MO,45808,104130.4882,0.43990958644137035,1266
Union County,IN,59098,134424.5556,0.4396369378810132,1267
Kingsbury County,SD,56758,129143.2988,0.4394962845722197,1268
White County,IN,57787,131548.6746,0.4392822670065883,1269
Gallatin County,KY,55650,126689.6127,0.439262531584012,1270
Candler County,GA,42583,96954.43591,0.4392063096476428,1271
Wayne County,KY,36628,83415.32455,0.43910396797706874,1272
Taylor County,WV,53587,122069.3541,0.43898815058938695,1273
Lafayette County,MO,62043,141445.1426,0.43863648379537923,1274
Blair County,PA,52177,119013.5639,0.43841221361828325,1275
Luna County,NM,39233,89511.49318,0.43830125725984453,1276
Starke County,IN,51996,118631.4079,0.4382987686012281,1277
Genesee County,MI,48721,111182.5654,0.4382071939491333,1278
Lake County,OR,48669,111133.9901,0.437930825269631,1279
Wythe County,VA,54399,124241.0668,0.4378503936027053,1280
Cook County,GA,35225,80453.85266,0.4378286289018592,1281
Champaign County,OH,64142,146607.4909,0.4375083401689947,1282
Branch County,MI,51757,118378.1915,0.43721735688114477,1283
Manitowoc County,WI,62734,143563.3281,0.43697788864508774,1284
Wells County,IN,66597,152457.3282,0.43682386925104205,1285
Rusk County,TX,56954,130395.6277,0.43677844882217626,1286
Wyandotte County,KS,52223,119577.9877,0.43672753660162156,1287
Logan County,OK,72617,166288.5979,0.4366925989938845,1288
Summit County,OH,60715,139049.6326,0.43664264956856846,1289
Marion County,TX,42024,96335.37946,0.43622602864661,1290
Carter County,OK,46781,107283.1515,0.4360516944731997,1291
Merrick County,NE,58437,134031.0376,0.4359960278334814,1292
Tuscarawas County,OH,58256,133624.0361,0.43596946851989304,1293
Osage County,OK,50490,115864.1209,0.4357690681792417,1294
Cedar County,IA,68592,157428.8188,0.4357016747177677,1295
Giles County,VA,55983,128515.3808,0.4356132289497912,1296
Franklin County,AL,40448,92858.54248,0.43558728060707763,1297
Kit Carson County,CO,54642,125495.8502,0.43540881959776545,1298
Saline County,KS,56928,130830.8412,0.4351267596986146,1299
Mercer County,OH,69588,159943.7543,0.43507794539745903,1300
Navarro County,TX,50778,116789.8967,0.4347807595928801,1301
Kankakee County,IL,57413,132075.828,0.4346972558824314,1302
Saline County,AR,70550,162399.4348,0.4344226941853864,1303
Maries County,MO,47698,109807.5417,0.43437817896254755,1304
Trinity County,TX,47685,109792.5957,0.434318905532534,1305
Jackson County,MS,55831,128561.3396,0.43427518858865405,1306
Black Hawk County,IA,56091,129168.6483,0.434246241160054,1307
Anderson County,TX,50879,117195.1851,0.4341389960396931,1308
Oregon County,MO,37835,87177.42105,0.4339999915608882,1309
Iberia Parish,LA,50449,116350.6159,0.4335946106495857,1310
Houston County,AL,54391,125450.3394,0.4335659852347917,1311
Tate County,MS,61751,142426.3754,0.433564357911758,1312
Lawrence County,AL,48924,112883.0457,0.4334043230018908,1313
Nelson County,KY,68264,157660.3482,0.4329814108580029,1314
Madison County,FL,41650,96209.18301,0.4329108583706702,1315
Stark County,OH,57364,132519.0975,0.4328734581066702,1316
Newberry County,SC,52202,120602.2465,0.43284434175112985,1317
Putnam County,IN,66613,153945.9825,0.4327037245028463,1318
Lyon County,MN,63255,146198.2656,0.43266587151633074,1319
Jackson County,IN,62415,144289.7539,0.432567097198438,1320
Miner County,SD,49824,115188.8151,0.43254199599801246,1321
Miller County,AR,43634,100883.4002,0.43251912518309427,1322
Sullivan County,NY,63915,147832.0051,0.4323488675998483,1323
McCracken County,KY,50650,117163.8551,0.4323005585363331,1324
Cabell County,WV,44161,102159.4577,0.43227519991034563,1325
Christian County,KY,46950,108635.3927,0.4321795948181812,1326
Cass County,MI,61180,141579.66,0.4321242189732621,1327
Tucker County,WV,44461,102904.1209,0.4320623859486273,1328
Greenwood County,SC,43711,101168.7041,0.432060491323423,1329
McHenry County,IL,89730,207788.7523,0.4318328061879411,1330
Hillsdale County,MI,54974,127475.7374,0.4312506922591844,1331
Fentress County,TN,43931,101897.2025,0.4311305798606198,1332
Andrews County,TX,76600,177901.4017,0.4305755843856289,1333
Jackson County,FL,44108,102452.3684,0.4305220141694645,1334
Darlington County,SC,42082,97762.27234,0.43045235132880505,1335
Lincoln County,KY,43748,101666.096,0.4303106121041571,1336
Lowndes County,MS,47860,111234.3412,0.4302628080832289,1337
Allamakee County,IA,55320,128617.1113,0.4301138428693663,1338
Piscataquis County,ME,48769,113408.9088,0.4300279450356549,1339
Lincoln County,NE,62948,146467.6618,0.42977404859480045,1340
Washington County,ME,48582,113049.415,0.42974127729895817,1341
Larue County,KY,50980,118647.8558,0.4296748530031168,1342
Chaves County,NM,51441,119830.3101,0.4292820402206403,1343
Comanche County,TX,47282,110156.8172,0.4292244565686308,1344
Garrard County,KY,54951,128043.4624,0.42915896657290015,1345
Liberty County,FL,46734,108903.5766,0.4291319115409108,1346
Harrison County,IA,63118,147134.4404,0.42898181981327604,1347
Bibb County,AL,50907,118755.3152,0.42867133916714156,1348
Bates County,MO,52140,121643.9491,0.42862797850419343,1349
Muskegon County,MI,58445,136356.9687,0.4286176244397548,1350
Stewart County,TN,55022,128403.2138,0.4285095238013427,1351
Hawkins County,TN,52898,123495.3392,0.42834005188108343,1352
Prairie County,MT,48577,113415.9076,0.42830852415627096,1353
Montcalm County,MI,52589,122840.5123,0.4281079508327645,1354
Moore County,TX,53341,124624.4109,0.42801405932262665,1355
Jeff Davis County,TX,55718,130259.9294,0.42774474281267344,1356
Lawrence County,KY,38213,89397.69789,0.4274494858583433,1357
Tunica County,MS,36850,86228.22903,0.4273542483074698,1358
Grant County,WI,55779,130525.9917,0.4273401739647537,1359
Bowman County,ND,67067,157083.1231,0.42695229555185743,1360
Ottawa County,OH,65582,153615.0689,0.4269242625063848,1361
Hardin County,OH,45312,106143.8045,0.42689255593810943,1362
Montgomery County,AR,42751,100145.1339,0.42689043725967796,1363
Hardin County,TN,46776,109590.315,0.4268260384140697,1364
Dawes County,NE,52637,123339.5193,0.42676508144944586,1365
Dent County,MO,44057,103307.6873,0.4264639074927776,1366
Monroe County,MO,48661,114245.8774,0.425932218364669,1367
Wright County,MO,39521,92845.53471,0.42566398183221793,1368
Pulaski County,KY,44717,105061.8895,0.4256253167805439,1369
Bee County,TX,46316,108847.5865,0.4255124205257413,1370
Oneida County,ID,69357,163005.364,0.4254890655009365,1371
Shawnee County,KS,56191,132079.081,0.42543451676499777,1372
Posey County,IN,63801,150044.0902,0.42521501456643174,1373
Isabella County,MI,53607,126077.304,0.4251915158338094,1374
Grayson County,VA,45896,107988.2135,0.4250093460431216,1375
Scotts Bluff County,NE,53956,127053.7729,0.4246705844970622,1376
Gaines County,TX,63528,149694.2846,0.42438494007806626,1377
Erie County,PA,55181,130122.8177,0.42406859131517255,1378
Cedar County,MO,40130,94653.57699,0.42396707315392496,1379
Schoharie County,NY,59744,140979.7674,0.4237771213686936,1380
Monroe County,PA,71686,169213.3643,0.42364266142068546,1381
Mason County,MI,52571,124095.5554,0.4236332222418983,1382
Lea County,NM,66780,157659.1815,0.4235719059596919,1383
Jefferson County,IN,55588,131362.1046,0.42316617999739325,1384
Jefferson County,TX,48808,115359.3213,0.42309541569745696,1385
Pottawattamie County,IA,61607,145659.11,0.4229532914213193,1386
Pulaski County,VA,50530,119534.7522,0.42272225499288735,1387
Kershaw County,SC,60397,142953.5417,0.42249390453542013,1388
Lake County,IL,100325,237483.866,0.4224497507548576,1389
Carbon County,PA,60593,143471.7468,0.42233402291021666,1390
Plymouth County,IA,72261,171112.7055,0.4223006105177853,1391
Charles City County,VA,61850,146463.9085,0.4222883346036065,1392
McIntosh County,OK,37535,88930.6161,0.42207061691547193,1393
Juniata County,PA,59591,141193.5924,0.4220517304438243,1394
Lake of the Woods County,MN,57302,135868.0556,0.42174740594433,1395
Treasure County,MT,56919,134998.6236,0.4216265209388402,1396
Livingston County,NY,60947,144616.301,0.4214393507409652,1397
Marathon County,WI,67074,159169.3292,0.42140028067668706,1398
Holmes County,FL,41969,99648.89033,0.4211687642583305,1399
Val Verde County,TX,54346,129069.7502,0.42105915534653293,1400
Noble County,IN,62173,147663.374,0.42104550584087286,1401
Aiken County,SC,57128,135727.5308,0.42090207980118943,1402
Mineral County,WV,50300,119533.0555,0.420804101339148,1403
Sioux County,IA,74868,177951.6944,0.42072091672086936,1404
Robertson County,TX,55218,131249.5883,0.42070989109533075,1405
Holmes County,OH,67967,161622.1124,0.42053032837355736,1406
Stokes County,NC,59068,140495.7072,0.4204256569627061,1407
Cherry County,NE,53483,127236.4798,0.42034328585692293,1408
Barbour County,AL,38866,92471.01406,0.4203046802837235,1409
Pike County,PA,66614,158550.855,0.42014279897765294,1410
Franklin County,KY,59911,142620.2278,0.42007365241356037,1411
Keith County,NE,57307,136433.6827,0.4200355723447755,1412
Canadian County,OK,75452,179734.3896,0.4197972361767767,1413
Hidalgo County,TX,46653,111146.3333,0.4197439412965322,1414
Clark County,ID,52182,124343.7488,0.41965921490699015,1415
Perry County,MS,47073,112234.429,0.41941675490682095,1416
Uvalde County,TX,49275,117514.6249,0.4193095118325141,1417
Gloucester County,NJ,87220,208029.9739,0.4192665045563417,1418
Panola County,MS,41060,98043.49998,0.41879369880079637,1419
Dunn County,ND,73722,176047.0566,0.41876303656416825,1420
Monroe County,WI,63671,152059.0842,0.4187253943753529,1421
Kendall County,IL,97263,232362.456,0.41858311223909594,1422
Dodge County,NE,62491,149300.2291,0.41855930413974163,1423
Pulaski County,AR,56171,134348.4395,0.4180993855161228,1424
Poweshiek County,IA,60023,143595.573,0.41800035158465504,1425
Linn County,IA,69559,166531.3838,0.41769304027124765,1426
Onondaga County,NY,63963,153142.9158,0.41766868330712564,1427
Cole County,MO,63486,152025.1381,0.41760198868058124,1428
Sedgwick County,KS,59789,143230.6614,0.4174315709750677,1429
Washington County,OH,53450,128074.6303,0.41733479827191033,1430
Wood County,WI,54154,129796.2353,0.41722319507058925,1431
